"id","name","mobility","state","population","urban","seg_racial","seg_income","seg_poverty","seg_affluenc.e","commute","income","gini","share_01","gini_99","middle_class","local_tax_rate","local_gov_spending","progressivity","eitc","school_spending","student_teacher_ratio","colleges","tuition","graduation","labor_force_participation","manufacturing","teenage_labor","migration_in","migration_out","social_capital","longitude","latitude"
22001,"Waterloo",0.122465864,"IA",222112,"urban",0.264,0.041,0.036,0.04,0.492,34720,0.348,9.541,0.253,0.592,0.024,2231,2.86,3.714,6.214,17.2,0.027,4904,0.164,0.66,0.183,0.007,0.01,0.011,1.346,-92.31318665,42.52837372
22002,"Iowa Falls",0.135761589,"IA",29516,"rural",0.083,0.009,0.012,0.007,0.561,36422,0.303,9.269,0.21,0.71,0.026,2495,2.86,3.714,5.982,14.5,NA,NA,-0.068,0.641,0.164,0.007,0.014,0.015,2.434,-93.25441742,42.508255
22100,"Iowa City",0.093184978,"IA",203768,"urban",0.135,0.073,0.07,0.075,0.432,35558,0.368,12.979,0.238,0.58,0.023,2221,2.86,3.714,5.944,16.5,0.005,2906,0.226,0.712,0.15,0.006,0.023,0.025,0.859,-91.23965454,41.40127182
22200,"Cedar Rapids",0.117318437,"IA",252901,"urban",0.082,0.056,0.046,0.065,0.42,40330,0.335,10.673,0.228,0.568,0.023,2109,2.86,3.714,5.973,16.8,0.02,6043,-0.114,0.712,0.192,0.006,0.018,0.017,1.241,-91.63126373,41.99135208
22300,"Ottumwa",0.124497995,"IA",142385,"rural",0.055,0.03,0.024,0.037,0.493,33871,0.379,12.797,0.251,0.633,0.022,2149,2.86,3.714,6.09,15.6,0.035,6514,0.033,0.646,0.245,0.006,0.01,0.011,1.372,-92.42608643,41.05661392
22400,"Sheboygan",0.138090819,"WI",195533,"urban",0.119,0.042,0.038,0.044,0.512,39238,0.291,11.586,0.175,0.671,0.022,2600,0.25,11.667,6.612,17.1,0.015,5759,-0.023,0.696,0.369,0.006,0.014,0.014,1.583,-87.8510437,43.98555756
22500,"Oshkosh",0.114854969,"WI",549651,"urban",0.092,0.045,0.04,0.048,0.445,38576,0.305,11.035,0.195,0.62,0.023,2262,0.25,11.667,6.88,17.1,0.011,6688,0.076,0.702,0.278,0.007,0.016,0.014,1.228,-88.80226135,44.00268555
22601,"Green Bay",0.091099039,"WI",310560,"urban",0.153,0.067,0.06,0.073,0.427,38561,0.364,14.097,0.223,0.587,0.025,2719,0.25,11.667,6.849,16.4,0.013,7798,0.041,0.707,0.222,0.007,0.017,0.018,1.209,-87.72720337,44.87356949
22602,"Shawano",0.083900228,"WI",65966,"rural",0.382,0.018,0.019,0.018,0.447,33696,0.348,9.495,0.253,0.639,0.021,2475,0.25,11.667,7.075,15.4,0.03,2640,-0.171,0.639,0.211,0.006,0.019,0.02,0.65,-88.79993439,45.03032303
22700,"Wausau",0.124485269,"WI",370092,"urban",0.098,0.039,0.036,0.04,0.46,36499,0.328,10.158,0.226,0.638,0.023,2411,0.25,11.667,7.103,16.5,0.008,2251,0.106,0.69,0.237,0.006,0.012,0.012,1.048,-90.00602722,44.51418686
22800,"Eau Claire",0.113019578,"WI",305307,"urban",0.086,0.033,0.032,0.033,0.463,33090,0.338,9.385,0.244,0.64,0.023,2424,0.25,11.667,7.462,16.3,0.016,3390,0.146,0.694,0.193,0.006,0.015,0.015,1.244,-91.52520752,44.42008972
22900,"La Crosse",0.118193328,"WI",220109,"urban",0.079,0.049,0.046,0.048,0.45,34419,0.368,11.846,0.25,0.621,0.025,2392,0.25,11.667,7.258,15.2,0.014,3786,0.192,0.686,0.177,0.006,0.015,0.015,1.105,-90.65921021,43.89809799
23000,"Monroe",0.167138815,"WI",116624,"urban",0.063,0.018,0.019,0.018,0.461,33582,0.325,9.444,0.231,0.649,0.023,2528,0.25,11.667,8.237,14.8,0.017,2517,0.179,0.685,0.2,0.007,0.018,0.02,0.799,-90.57526398,42.87565613
23100,"Madison",0.092191175,"WI",590755,"urban",0.14,0.09,0.095,0.083,0.365,40576,0.381,13.799,0.243,0.524,0.029,2839,0.25,11.667,7.953,15.2,0.01,3128,0.022,0.733,0.132,0.007,0.027,0.026,1.86,-89.6100235,43.44257736
23200,"Dubuque",0.159482762,"IA",163189,"urban",0.091,0.035,0.032,0.035,0.524,36443,0.338,11.587,0.222,0.65,0.022,1773,2.86,3.714,5.516,15.8,0.031,13580,0.136,0.687,0.192,0.007,0.012,0.013,1.147,-90.96627045,42.72333527
23301,"Charleston",0.095867768,"IL",101161,"rural",0.071,0.034,0.039,0.025,0.481,31206,0.352,6.921,0.283,0.604,0.017,1503,0,0.476,4.034,17.3,0.02,2968,0.111,0.63,0.223,0.005,0.013,0.014,0.609,-87.85723114,39.45609665
23302,"Douglas",0.101545252,"IL",101195,"rural",0.223,0.018,0.015,0.018,0.485,31741,0.367,12.107,0.246,0.64,0.014,1491,0,0.476,4.165,18.5,0.01,5275,0.128,0.625,0.227,0.006,0.01,0.011,1.223,-88.23326874,38.96908188
23400,"Bloomington",0.084586464,"IL",206909,"urban",0.098,0.071,0.061,0.082,0.496,37177,0.339,9.715,0.241,0.515,0.026,1666,0,0.476,4.954,17.7,0.014,5640,0.175,0.7,0.114,0.006,0.023,0.023,0.565,-88.83870697,40.53173065
23500,"Decatur",0.067792796,"IL",382083,"urban",0.23,0.099,0.116,0.082,0.451,34871,0.402,11.171,0.29,0.562,0.021,1607,0,0.476,4.526,17.8,0.01,4872,0.309,0.657,0.145,0.006,0.017,0.019,0.511,-88.51911163,39.94065857
23600,"Burlington",0.10227973,"IA",136489,"rural",0.092,0.026,0.026,0.024,0.502,35038,0.318,8.255,0.235,0.646,0.022,1881,2.86,3.714,5.634,15.4,0.015,3922,-0.142,0.645,0.254,0.006,0.006,0.008,1.368,-91.42779541,40.68011475
23700,"Galesburg",0.08859358,"IL",145734,"rural",0.176,0.038,0.047,0.027,0.509,30827,0.402,15.531,0.247,0.612,0.019,1784,0,0.476,4.541,18.1,0.034,6384,0.151,0.61,0.16,0.005,0.01,0.012,0.751,-90.22035217,40.5695343
23801,"Davenport",0.080944352,"IL",382351,"urban",0.164,0.058,0.051,0.061,0.393,37759,0.37,9.948,0.271,0.536,0.021,1921,0,0.476,5.271,17.1,0.024,7381,0.012,0.664,0.179,0.006,0.01,0.011,0.735,-90.50654602,41.42436981
23802,"Clinton",0.113879003,"IA",70445,"rural",0.075,0.026,0.019,0.03,0.479,34146,0.306,7.263,0.234,0.631,0.023,2139,2.86,3.714,6.098,15.4,0.014,13200,-0.098,0.663,0.232,0.006,0.016,0.016,1.108,-90.47133636,42.00504684
23900,"Peoria",0.071781784,"IL",529703,"urban",0.27,0.057,0.056,0.055,0.394,38842,0.368,10.056,0.268,0.534,0.018,1715,0,0.476,4.831,16.7,0.009,8252,0.032,0.639,0.191,0.006,0.014,0.012,0.946,-89.7173233,40.54253769
24000,"Kenosha",0.069195643,"WI",584474,"urban",0.177,0.051,0.05,0.052,0.384,39333,0.351,11.463,0.237,0.55,0.025,2515,0.25,11.667,6.816,16.5,0.01,5669,0.042,0.688,0.276,0.006,0.026,0.019,0.653,-88.44702911,42.6717453
24100,"Milwaukee",0.04457067,"WI",1660659,"urban",0.436,0.115,0.106,0.118,0.312,42464,0.428,14.82,0.28,0.49,0.027,2977,0.25,11.667,7.74,17,0.009,9352,0.002,0.683,0.216,0.006,0.013,0.017,1.121,-88.32178497,43.20409012
24200,"Bourbonnais",0.073096447,"IL",135167,"urban",0.337,0.045,0.047,0.045,0.41,35849,0.355,8.544,0.27,0.577,0.017,1632,0,0.476,4.785,18.7,0.015,9454,0.062,0.649,0.166,0.005,0.025,0.017,0.25,-87.91181183,40.95016861
24300,"Chicago",0.064929262,"IL",8183799,"urban",0.431,0.115,0.104,0.12,0.201,45757,0.521,19.375,0.328,0.443,0.034,2784,0,0.476,6.148,18.5,0.01,9793,-0.143,0.661,0.154,0.004,0.011,0.018,-0.533,-88.18816376,41.79792023
24400,"Rockford",0.073538654,"IL",622573,"urban",0.205,0.076,0.074,0.076,0.4,37848,0.343,8.898,0.254,0.56,0.021,1783,0,0.476,5.363,18.1,0.016,6199,-0.039,0.667,0.254,0.005,0.023,0.015,0.663,-89.56007385,41.98062897
24500,"Rolla",0.079737335,"MO",111509,"rural",0.155,0.036,0.041,0.035,0.463,26402,0.365,8.074,0.284,0.588,0.01,1536,0,0,5.264,15.6,0.018,4410,0.289,0.635,0.129,0.004,0.03,0.03,-0.632,-91.39875793,37.53683853
24600,"Farmington",0.085244648,"MO",137456,"rural",0.104,0.023,0.024,0.022,0.368,27773,0.384,10.866,0.276,0.599,0.012,1358,0,0,4.863,16.4,0.007,1800,-0.039,0.572,0.204,0.005,0.017,0.012,-0.126,-90.24582672,37.76231766
24701,"St. Louis",0.05052314,"MO",2325609,"urban",0.41,0.113,0.103,0.117,0.241,42680,0.471,15.666,0.314,0.476,0.022,1896,0,0,6.356,17.2,0.014,9685,-0.023,0.668,0.142,0.005,0.013,0.014,0.432,-90.7478714,38.47319794
24702,"Mexico",0.075675674,"MO",37989,"rural",0.103,0.011,0.008,0.012,0.463,30615,0.349,8.936,0.26,0.632,0.014,1301,0,0,5.536,15.3,NA,NA,NA,0.597,0.228,0.005,0.02,0.022,0.882,-91.66143799,39.0269928
24801,"Jacksonville",0.09115044,"IL",84748,"rural",0.219,0.029,0.023,0.034,0.472,30777,0.34,8.008,0.26,0.634,0.015,1361,0,0.476,4.401,18.1,0.024,11828,0.248,0.615,0.158,0.006,0.01,0.01,1.224,-90.40299225,39.73908234
24802,"Springfield",0.067371599,"IL",267992,"urban",0.23,0.087,0.077,0.097,0.367,40182,0.429,17.164,0.257,0.527,0.019,2261,0,0.476,5.01,19,0.015,5550,-0.042,0.668,0.065,0.006,0.015,0.016,1.834,-89.57878876,39.91703796
24900,"Edwardsville",0.087293699,"IL",382997,"urban",0.21,0.045,0.037,0.054,0.336,36421,0.367,11.462,0.253,0.57,0.017,1584,0,0.476,4.466,19.7,0.013,4505,0.004,0.634,0.158,0.005,0.018,0.017,0.59,-90.19770813,39.08047867
25000,"Quincy",0.089620486,"IL",152421,"rural",0.1,0.036,0.034,0.037,0.496,31869,0.364,8.906,0.275,0.624,0.015,1588,0,0.476,5.08,18.2,0.039,8819,0.05,0.635,0.183,0.006,0.007,0.007,1.277,-91.18981934,39.62505722
25101,"Mountain Home",0.089506172,"AR",64068,"rural",0.007,0.005,0.006,0.002,0.393,32623,0.464,12.33,0.34,0.506,0.012,992,1,0,4.895,17.2,0.016,1200,0.029,0.499,0.225,0.004,0.014,0.013,-0.44,-92.49215698,36.29632187
25102,"West Plains",0.081554875,"MO",90551,"rural",0.016,0.011,0.01,0.011,0.416,26979,0.412,9.392,0.318,0.488,0.008,1252,0,0,4.706,15.2,0.011,2190,-0.006,0.554,0.204,0.003,0.011,0.013,0.122,-91.55730438,37.00193787
25103,"Harrison",0.099715099,"AR",76174,"rural",0.12,0.015,0.017,0.014,0.419,29629,0.418,9.6,0.322,0.537,0.014,1558,1,0,4.871,17.2,0.013,1176,-0.097,0.586,0.209,0.004,0.013,0.013,0.176,-93.26315308,36.11346817
25104,"Heber Springs",0.109600678,"AR",51737,"rural",0.014,0.013,0.012,0.01,0.364,32635,0.404,8.657,0.318,0.51,0.011,952,1,0,4.875,17.1,NA,NA,NA,0.51,0.203,0.004,0.019,0.016,-0.446,-92.12709045,35.77854538
25105,"Batesville",0.096028879,"AR",64601,"rural",0.054,0.019,0.013,0.029,0.375,29503,0.371,6.777,0.304,0.545,0.017,1433,1,0,4.942,15.9,0.046,4117,0.008,0.539,0.239,0.004,0.013,0.015,0.094,-91.62769318,35.98897171
25200,"Henderson",0.099227801,"KY",151629,"urban",0.104,0.033,0.029,0.034,0.401,31361,0.381,7.515,0.306,0.564,0.011,1604,0.2,0,5.944,17.2,0.013,1150,-0.024,0.59,0.224,0.004,0.007,0.01,0.128,-87.76528931,37.48529434
25300,"Union City",0.073929958,"TN",117387,"rural",0.124,0.016,0.016,0.014,0.403,30330,0.391,7.44,0.316,0.561,0.013,1641,0,0,5.136,14.9,0.017,2492,0.101,0.588,0.28,0.004,0.013,0.014,-0.11,-89.12158966,36.50653458
25401,"Paducah",0.074477747,"KY",138654,"rural",0.22,0.053,0.049,0.054,0.378,34572,0.487,16.296,0.324,0.527,0.014,1698,0.2,0,5.039,17.6,0.022,968,0.029,0.591,0.145,0.004,0.009,0.009,0.592,-88.67106628,37.07408142
25402,"Murray",0.070454545,"KY",34177,"rural",0.077,0.041,0.045,0.042,0.521,28383,0.494,14.14,0.353,0.531,0.011,2208,0.2,0,6.148,15.8,0.029,2172,0.097,0.621,0.177,0.004,0.019,0.017,-0.6,-88.16746521,36.60157776
25500,"Centralia",0.081344374,"IL",141040,"urban",0.172,0.036,0.035,0.036,0.407,33265,0.351,9.007,0.261,0.611,0.015,1687,0,0.476,4.316,20.2,0.014,5554,0.057,0.625,0.187,0.005,0.01,0.012,0.998,-89.07202148,38.37314224
25601,"Carbondale",0.079047836,"IL",265022,"urban",0.218,0.05,0.062,0.038,0.418,28913,0.397,9.027,0.307,0.568,0.014,1606,0,0.476,4.463,18.3,0.011,2760,0.017,0.572,0.123,0.004,0.01,0.009,0.629,-89.41007996,37.54735565
25602,"Harrisburg",0.112137206,"IL",37978,"rural",0.104,0.02,0.015,0.021,0.429,29680,0.399,9.9,0.3,0.577,0.014,1782,0,0.476,4.601,17.3,0.026,6048,-0.018,0.533,0.079,0.004,0.007,0.009,1.206,-88.24759674,37.70446014
25701,"Cape Girardeau",0.060051546,"MO",184036,"urban",0.203,0.042,0.044,0.038,0.436,30141,0.453,11.114,0.342,0.54,0.016,1658,0,0,4.671,16,0.016,3329,0.16,0.63,0.179,0.005,0.009,0.01,0.344,-89.63217926,36.89881134
25702,"Poplar Bluff",0.066825777,"MO",73576,"rural",0.112,0.032,0.027,0.031,0.401,28334,0.456,9.572,0.36,0.481,0.011,1175,0,0,4.817,16.2,0.014,2484,-0.114,0.534,0.204,0.004,0.012,0.009,-0.443,-90.49706268,36.88948059
25800,"Blytheville",0.051401869,"AR",105181,"rural",0.228,0.033,0.033,0.035,0.475,26795,0.448,7.453,0.374,0.419,0.012,1499,1,0,4.637,15.9,0.01,1152,-0.07,0.565,0.287,0.004,0.012,0.016,-1.007,-89.90653992,36.03800964
25900,"Jonesboro",0.081032261,"AR",198671,"urban",0.146,0.038,0.032,0.043,0.442,29115,0.429,9.279,0.336,0.554,0.011,1341,1,0,4.696,17.1,0.025,2432,-0.003,0.615,0.247,0.004,0.013,0.011,-0.394,-90.70393372,36.14015579
26001,"Roseau",0.1875,"MN",20860,"rural",0.104,0.01,0.011,0.008,0.533,33398,0.411,21.65,0.194,0.715,0.021,5152,2.5,17.286,6.615,17,NA,NA,NA,0.707,0.4,0.007,0.007,0.01,1.191,-95.36074066,48.76197433
26002,"Duluth",0.08911483,"MN",286544,"urban",0.098,0.061,0.064,0.056,0.437,34404,0.322,7.461,0.247,0.608,0.021,3445,2.5,17.286,6.838,17.7,0.031,4584,0.053,0.628,0.091,0.005,0.011,0.012,2.081,-92.25388336,47.5231514
26003,"West Cook UT",0.101694912,"MN",5168,"rural",0.037,0,0,0,0.588,39706,0.336,NA,NA,NA,0.038,4652,2.5,17.286,6.391,16.9,NA,NA,NA,0.672,0.062,NA,0.013,0.007,3.963,-90.28932953,48.00813675
26004,"International Falls",0.174129352,"MN",14355,"rural",0.006,0.013,0.012,0.012,0.618,37115,0.352,12.528,0.227,0.611,0.018,3124,2.5,17.286,7.259,16.8,0.139,6322,-0.194,0.601,0.227,0.006,0.007,0.009,1.09,-93.7525177,48.34368896
26101,"Moberly",0.101372756,"MO",56535,"rural",0.087,0.02,0.021,0.02,0.468,29088,0.369,12.936,0.24,0.642,0.017,2002,0,0,5.158,13.8,0.035,2114,-0.062,0.609,0.199,0.005,0.012,0.015,0.694,-92.2747879,39.64715195
26102,"Marshall",0.094837934,"MO",48599,"rural",0.093,0.025,0.021,0.032,0.559,31245,0.352,8.005,0.272,0.607,0.014,1563,0,0,5.395,14.9,0.021,11500,-0.026,0.62,0.171,0.006,0.015,0.015,0.857,-93.2859726,39.38939667
26103,"Brookfield",0.111922137,"MO",22192,"rural",0.076,0.006,0.003,0.007,0.475,31879,0.309,6.202,0.247,0.625,0.014,1326,0,0,5.365,13.3,NA,NA,NA,0.6,0.215,0.004,0.01,0.014,1.201,-93.11956787,39.54138184
26104,"Trenton",0.108333334,"MO",14189,"rural",0.03,0.005,0.002,0.001,0.497,30864,0.342,7.244,0.27,0.625,0.015,1939,0,0,5.709,13.5,0.07,1860,0.102,0.595,0.179,0.005,0.009,0.009,1.201,-93.56001282,40.28865433
26105,"Polk",0.087136932,"MO",12442,"rural",0.171,0.009,0.003,0.002,0.405,28324,0.312,6.607,0.246,0.583,0.013,1509,0,0,5.69,13.6,NA,NA,NA,0.59,0.25,0.004,0.008,0.012,0.206,-92.866539,40.38930511
26106,"Centerville",0.146718144,"IA",29873,"rural",0.031,0.008,0.01,0.004,0.517,30736,0.333,8.216,0.251,0.638,0.022,1997,2.86,3.714,6.671,13.2,NA,NA,NA,0.598,0.185,0.005,0.008,0.009,0.926,-93.18882751,40.80517197
26107,"Kirksville",0.113438048,"MO",38491,"rural",0.047,0.031,0.035,0.025,0.575,26767,0.433,11.805,0.315,0.565,0.016,1337,0,0,5.052,14.7,0.026,3680,0.346,0.618,0.117,0.005,0.007,0.012,0.836,-92.50550079,40.35305405
26201,"Bismarck",0.186741367,"ND",114739,"urban",0.079,0.038,0.031,0.047,0.541,35396,0.333,12.604,0.207,0.612,0.019,2035,3.44,0,4.835,18.3,0.026,3665,-0.083,0.694,0.048,0.006,0.017,0.012,2.551,-101.2413788,46.9527359
26202,"East Grant UT",NA,"ND",2841,"rural",0.005,0.009,0.003,0.006,0.552,30352,0.202,NA,NA,NA,0.023,1741,3.44,0,6.846,11.3,NA,NA,NA,0.546,0.03,NA,NA,NA,0.463,-101.6012039,46.17450333
26203,"Linton",0.298913032,"ND",10029,"rural",0.009,0.002,0.001,0.002,0.646,34910,0.261,4.489,0.216,0.623,0.022,1456,3.44,0,5.665,13.9,NA,NA,NA,0.541,0.027,0.005,0,0.012,2.661,-100.1607513,46.31258011
26204,"Steele",NA,"ND",2753,"rural",0.013,0.001,0,0,0.54,29680,0.277,NA,NA,NA,0.023,1649,3.44,0,7.049,12.2,NA,NA,NA,0.55,0.031,NA,0.008,0.014,2.25,-99.84822083,46.95105362
26301,"Devils Lake",0.096474953,"ND",22745,"rural",0.452,0.027,0.025,0.022,0.627,32687,0.336,5.591,0.28,0.603,0.023,1716,3.44,0,5.558,14.8,0.088,1628,0.013,0.613,0.06,0.006,0.004,0.013,2.389,-98.72877502,48.07733154
26302,"Carrington",0.333333343,"ND",6516,"rural",0.044,0.006,0.011,0.004,0.656,36561,0.321,7.593,0.245,0.682,0.023,1576,3.44,0,4.748,16,NA,NA,NA,0.615,0.112,0.007,0.004,0.01,2.557,-98.86683655,47.59697723
26303,"Turtle Mountain UT",0.082554519,"ND",16550,"rural",0.46,0.018,0.028,0.006,0.574,25045,0.394,7.113,0.323,0.475,0.016,1726,3.44,0,6.415,12.6,0.06,1344,-0.175,0.58,0.064,0.005,0.008,0.014,0.425,-99.52817535,48.65229416
26304,"Minot",0.224178404,"ND",74541,"rural",0.088,0.03,0.035,0.026,0.606,31149,0.322,8.634,0.235,0.678,0.018,1625,3.44,0,4.748,16.5,0.027,2021,-0.034,0.668,0.032,0.006,0.015,0.024,1.237,-101.1829376,48.44352341
26305,"Rugby",0.219101131,"ND",11487,"rural",0.019,0.014,0.005,0.02,0.665,33947,0.369,10.406,0.265,0.647,0.022,1410,3.44,0,5.253,13.7,NA,NA,NA,0.56,0.032,0.007,0.002,0.008,2.379,-99.93865204,47.84067535
26401,"Ekalaka",0.229729727,"SD",2713,"rural",0.015,0.003,0.004,0,0.665,25283,0.225,NA,NA,NA,0.055,2352,0,0,5.864,11.5,NA,NA,NA,0.692,0.007,NA,NA,NA,1.967,-104.3988113,45.6770401
26402,"Baker",0.212765962,"MT",2837,"rural",0,0,0,0,0.713,30325,0.267,NA,NA,NA,0.041,4110,0,0,7.306,12.8,NA,NA,NA,0.665,0.007,NA,NA,NA,1.605,-104.4404221,46.33258438
26403,"Bowman",0.469696969,"ND",4009,"rural",0.015,0.006,0.007,0.002,0.648,34194,0.297,NA,NA,NA,0.02,1820,3.44,0,5.772,12.2,NA,NA,NA,0.665,0.03,NA,0,0.004,2.46,-103.4252625,46.33992767
26404,"Lemmon",0.357142866,"ND",8671,"rural",0.042,0.001,0,0,0.704,34793,0.31,8.435,0.226,0.673,0.028,1943,3.44,0,6.404,13.4,NA,NA,NA,0.599,0.054,0.007,0,0.008,3.161,-102.4201126,45.96557999
26405,"Scobey",NA,"MT",2017,"rural",0.007,0.012,0.01,0.012,0.71,32705,0.262,NA,NA,NA,0.033,3841,0,0,8.514,11.8,NA,NA,NA,0.567,0.005,NA,NA,NA,2.841,-105.5998383,48.78023529
26406,"Wolf Point",0.094188377,"MT",12597,"rural",0.3,0.014,0.014,0.009,0.7,24254,0.33,5.489,0.275,0.527,0.032,2392,0,0,7.014,14.1,0.079,1200,-0.234,0.626,0.016,0.005,0.005,0.007,0.364,-105.2777939,47.97356415
26407,"Plentywood",0.318181813,"MT",4105,"rural",0.014,0.004,0.005,0.002,0.681,33727,0.263,NA,NA,NA,0.028,2408,0,0,7.281,13,NA,NA,NA,0.59,0.028,NA,0,0.007,1.27,-104.6538086,48.64743423
26408,"Glasgow",0.166064978,"MT",12276,"rural",0.213,0.021,0.022,0.014,0.697,31217,0.318,4.758,0.271,0.609,0.037,6900,0,0,7.491,13.6,NA,NA,NA,0.618,0.014,0.006,0.005,0.01,1.564,-107.2980347,47.95127106
26409,"Glendive",0.266666681,"MT",12051,"rural",0.012,0.004,0.005,0.004,0.735,29215,0.26,4.291,0.217,0.688,0.028,2130,0,0,5.793,14.5,0.083,1236,0.08,0.623,0.009,0.007,0.003,0.009,1.751,-104.5802383,47.0760231
26410,"Dickinson",0.329207927,"ND",27124,"rural",0.219,0.016,0.009,0.019,0.659,29909,0.312,8.093,0.231,0.664,0.019,1600,3.44,0,5.08,18.1,0.037,1982,-0.06,0.662,0.082,0.006,0.01,0.014,1.261,-102.6135406,47.3269577
26411,"Sidney",0.250569463,"ND",22035,"rural",0.481,0.009,0.005,0.007,0.637,30292,0.296,5.407,0.242,0.667,0.023,2385,3.44,0,6.291,14.4,0.045,1920,-0.185,0.62,0.042,0.006,0.01,0.017,1.421,-103.9324951,47.97699356
26412,"Williston",0.338308454,"ND",24286,"rural",0.092,0.014,0.015,0.012,0.702,32277,0.321,7.252,0.248,0.654,0.019,1957,3.44,0,5.093,16.1,0.041,1592,-0.005,0.643,0.033,0.006,0.01,0.011,1.353,-103.3398666,48.25440979
26501,"Brookings",0.166666672,"SD",40630,"rural",0.126,0.012,0.017,0.007,0.64,30234,0.317,9.071,0.226,0.67,0.029,2273,0,0,4.768,15.5,0.025,1933,0.127,0.72,0.196,0.007,0.017,0.017,1.262,-97.04569244,44.25271225
26502,"Madison",0.184357539,"SD",14160,"rural",0.017,0.022,0.018,0.023,0.632,30819,0.323,9.604,0.227,0.686,0.027,2611,0,0,4.547,17.2,0.071,1935,-0.016,0.67,0.167,0.006,0.014,0.019,2.281,-97.35136414,44.00357819
26503,"Sioux Falls",0.118633144,"SD",200630,"urban",0.082,0.076,0.063,0.087,0.439,36624,0.387,13.17,0.256,0.599,0.028,1707,0,0,5.132,17.3,0.04,5666,0.023,0.742,0.119,0.007,0.026,0.019,1.629,-96.86399841,43.24443817
26504,"Watertown",0.143529415,"SD",40078,"rural",0.028,0.023,0.02,0.023,0.595,35143,0.33,7.69,0.253,0.683,0.027,2099,0,0,4.92,17.4,0.025,1980,0.376,0.693,0.199,0.007,0.012,0.015,1.789,-97.20510864,44.77415466
26601,"Milbank",0.170212761,"MN",17801,"rural",0.07,0.005,0.003,0.003,0.65,34361,0.31,6.661,0.243,0.686,0.025,5010,2.5,17.286,6.052,15.6,NA,NA,NA,0.596,0.078,0.007,0.004,0.006,2.339,-96.50798798,45.44738388
26602,"Sisseton",0.107066378,"SD",20859,"rural",0.263,0.011,0.016,0.004,0.563,30613,0.292,4.579,0.246,0.616,0.026,1563,0,0,5.094,13.9,0.048,NA,-0.158,0.6,0.099,0.006,0.008,0.009,2.331,-97.11304474,45.51088333
26603,"East Corson UT",0.070028015,"SD",8225,"urban",0.234,0.014,0.011,0.012,0.505,17401,0.457,14.908,0.307,0.465,0.017,1539,0,0,6.853,12.3,0.243,17000,-0.229,0.546,0.016,0.006,0.009,0.016,-0.244,-101.020462,46.02724457
26604,"Mobridge",0.111111112,"SD",7756,"rural",0.141,0.003,0.004,0.003,0.708,31322,0.272,4.955,0.222,0.663,0.027,1702,0,0,5.09,15.5,NA,NA,NA,0.593,0.029,0.007,0.005,0.006,2.379,-100.2668533,45.62107849
26605,"Aberdeen",0.199268743,"SD",52825,"rural",0.049,0.025,0.027,0.023,0.676,33760,0.366,10.84,0.257,0.636,0.03,1759,0,0,5.042,15.4,0.038,2466,-0.014,0.656,0.094,0.007,0.008,0.01,2.063,-98.89090729,45.33486938
26701,"Bemidji",0.095286883,"MN",101639,"rural",0.317,0.027,0.027,0.025,0.449,31567,0.395,9.319,0.302,0.577,0.021,2723,2.5,17.286,7.145,16.5,0.039,2810,0.074,0.635,0.11,0.006,0.018,0.017,1.443,-95.27794647,47.46465683
26702,"Grafton",0.232558146,"ND",31090,"rural",0.072,0.013,0.012,0.012,0.582,34409,0.337,9.879,0.238,0.659,0.026,2180,3.44,0,5.561,15.5,0.032,13175,NA,0.617,0.112,0.007,0.007,0.012,2.415,-97.40125275,48.46412659
26703,"Thief River Falls",0.178756475,"MN",28038,"rural",0.067,0.01,0.007,0.012,0.534,32095,0.336,9.085,0.245,0.672,0.022,3713,2.5,17.286,6.982,15.6,0.071,2427,-0.091,0.648,0.174,0.006,0.01,0.013,2.338,-96.72994995,48.21841431
26704,"Grand Forks",0.127949178,"ND",108213,"urban",0.077,0.054,0.052,0.056,0.613,31651,0.333,10.207,0.231,0.64,0.022,2039,3.44,0,5.709,16.8,0.028,2733,0.094,0.68,0.074,0.006,0.019,0.024,1.612,-96.84928131,47.63110352
26801,"Fargo",0.135817304,"ND",206945,"urban",0.056,0.065,0.056,0.074,0.518,34085,0.365,11.083,0.254,0.597,0.02,2263,3.44,0,6.269,17.2,0.024,2686,0.054,0.721,0.096,0.006,0.023,0.02,1.8,-96.80470276,46.78217697
26802,"Lisbon",0.235294119,"ND",16013,"rural",0.015,0.018,0.017,0.014,0.606,35168,0.268,6.895,0.199,0.699,0.021,1429,3.44,0,4.879,17.3,0.062,5700,0.137,0.647,0.192,0.007,0.01,0.014,2.606,-97.9004364,46.16109848
26803,"Jamestown",0.224056602,"ND",38384,"rural",0.04,0.023,0.024,0.021,0.667,32842,0.329,8.37,0.245,0.648,0.02,1406,3.44,0,5.257,16.4,0.052,5551,0.092,0.631,0.104,0.007,0.01,0.013,2.26,-98.5546875,46.85998535
26804,"Cooperstown",NA,"ND",2754,"rural",0.039,0.001,0.001,0.001,0.615,34890,0.403,NA,NA,NA,0.025,1392,3.44,0,6.071,13.7,NA,NA,NA,0.583,0.093,NA,0.006,0.008,2.695,-98.23176575,47.39917374
26901,"Fergus Falls",0.152307689,"MN",117558,"rural",0.095,0.017,0.02,0.016,0.526,36094,0.335,8.518,0.25,0.648,0.019,2972,2.5,17.286,6.713,16.9,0.026,3215,0.063,0.637,0.148,0.007,0.017,0.015,2.729,-95.80510712,45.92772293
